away_assist_percentage,away_assists,away_block_percentage,away_blocks,away_defensive_rating,away_defensive_rebound_percentage,away_defensive_rebounds,away_effective_field_goal_percentage,away_field_goal_attempts,away_field_goal_percentage,away_field_goals,away_free_throw_attempt_rate,away_free_throw_attempts,away_free_throw_percentage,away_free_throws,away_losses,away_minutes_played,away_offensive_rating,away_offensive_rebound_percentage,away_offensive_rebounds,away_personal_fouls,away_points,away_ranking,away_steal_percentage,away_steals,away_three_point_attempt_rate,away_three_point_field_goal_attempts,away_three_point_field_goal_percentage,away_three_point_field_goals,away_total_rebound_percentage,away_total_rebounds,away_true_shooting_percentage,away_turnover_percentage,away_turnovers,away_two_point_field_goal_attempts,away_two_point_field_goal_percentage,away_two_point_field_goals,away_win_percentage,away_wins,date,home_assist_percentage,home_assists,home_block_percentage,home_blocks,home_defensive_rating,home_defensive_rebound_percentage,home_defensive_rebounds,home_effective_field_goal_percentage,home_field_goal_attempts,home_field_goal_percentage,home_field_goals,home_free_throw_attempt_rate,home_free_throw_attempts,home_free_throw_percentage,home_free_throws,home_losses,home_minutes_played,home_offensive_rating,home_offensive_rebound_percentage,home_offensive_rebounds,home_personal_fouls,home_points,home_ranking,home_steal_percentage,home_steals,home_three_point_attempt_rate,home_three_point_field_goal_attempts,home_three_point_field_goal_percentage,home_three_point_field_goals,home_total_rebound_percentage,home_total_rebounds,home_true_shooting_percentage,home_turnover_percentage,home_turnovers,home_two_point_field_goal_attempts,home_two_point_field_goal_percentage,home_two_point_field_goals,home_win_percentage,home_wins,location,losing_abbr,losing_name,pace,winner,winning_abbr,winning_name
43.8,14,2.6,1,110.8,69.0,20,0.57,64,0.5,32,0.125,8,0.875,7,19,225,108.1,32.0,8,19,80,,9.5,7,0.391,25,0.36,9,51.9,28,0.59,18.2,15,39,0.59,23,0.367,11,"March 2, 2019",60.0,18,5.1,2,108.1,68.0,17,0.61,59,0.508,30,0.237,14,0.714,10,13,225,110.8,31.0,9,12,82,,8.1,6,0.339,20,0.6,12,48.1,26,0.625,20.7,17,39,0.462,18,0.567,17,"Chase Family Arena, Hartford, Connecticut",ALBANY-NY,Albany (NY),66.0,Home,HARTFORD,Hartford
38.5,10,33.3,10,93.5,75.0,24,0.517,58,0.448,26,0.241,14,0.929,13,19,200,117.7,35.7,10,16,73,,9.7,6,0.397,23,0.348,8,56.7,34,0.565,9.8,7,35,0.514,18,0.387,12,"March 5, 2019",63.6,14,8.6,3,117.7,64.3,18,0.455,56,0.393,22,0.179,10,0.7,7,22,200,93.5,25.0,8,11,58,,3.2,2,0.464,26,0.269,7,43.3,26,0.477,14.2,10,30,0.5,15,0.29,9,"Binghamton University Events Center, Vestal, New York",BINGHAMTON,Binghamton,62.2,Away,ALBANY-NY,Albany (NY)
42.1,8,6.9,2,103.3,77.8,21,0.511,45,0.422,19,0.222,10,0.8,8,20,200,90.0,9.5,2,20,54,,3.3,2,0.533,24,0.333,8,47.9,23,0.543,20.8,13,21,0.524,11,0.375,12,"March 9, 2019",54.5,12,9.5,2,90.0,90.5,19,0.51,48,0.458,22,0.333,16,0.813,13,12,200,103.3,22.2,6,16,62,,15.0,9,0.396,19,0.263,5,52.1,25,0.558,15.4,10,29,0.586,17,0.625,20,"Retriever Activities Center, Baltimore, Maryland",ALBANY-NY,Albany (NY),60.2,Home,MARYLAND-BALTIMORE-COUNTY,UMBC
42.1,8,10.0,3,107.4,76.7,23,0.48,49,0.388,19,0.245,12,0.75,9,1,200,82.4,22.2,6,24,56,,14.7,10,0.531,26,0.346,9,50.9,29,0.512,23.8,17,23,0.435,10,0.0,0,"November 6, 2018",50.0,12,17.4,4,82.4,77.8,21,0.541,49,0.49,24,0.653,32,0.625,20,0,200,107.4,23.3,7,14,73,,14.7,10,0.388,19,0.263,5,49.1,28,0.569,17.1,13,30,0.633,19,1.0,1,"Donald W. Reynolds Center, Tulsa, Oklahoma",ALCORN-STATE,Alcorn State,68.0,Home,TULSA,Tulsa
66.7,12,3.1,1,101.3,69.0,29,0.389,54,0.333,18,0.333,18,0.722,13,0,200,70.5,28.1,9,17,55,,9.0,7,0.407,22,0.273,6,51.4,38,0.44,30.4,27,32,0.375,12,0.0,0,"November 9, 2018",66.7,18,12.5,4,70.5,71.9,23,0.515,65,0.415,27,0.308,20,0.6,12,1,200,101.3,31.0,13,17,79,,15.4,12,0.508,33,0.394,13,48.6,36,0.53,15.9,14,32,0.438,14,0.5,1,"Davey L. Whitney Complex, Alcorn State, Mississippi","Blue Mountain College
			","Blue Mountain College
			",78.0,Home,ALCORN-STATE,Alcorn State
42.9,9,0.0,0,106.8,73.5,25,0.364,66,0.318,21,0.136,9,0.667,6,2,200,73.0,23.3,10,18,54,,10.8,8,0.333,22,0.273,6,45.5,35,0.384,15.7,13,44,0.341,15,0.333,1,"November 16, 2018",62.1,18,15.9,7,73.0,76.7,33,0.516,64,0.453,29,0.266,17,0.765,13,0,200,106.8,26.5,9,11,79,,5.4,4,0.406,26,0.308,8,54.5,42,0.548,13.3,11,38,0.553,21,1.0,3,"Memorial Gymnasium, Nashville, Tennessee",ALCORN-STATE,Alcorn State,73.7,Home,VANDERBILT,Vanderbilt
38.9,7,5.9,2,111.3,66.7,18,0.436,47,0.383,18,0.277,13,0.538,7,3,200,67.6,21.4,6,16,48,,7.0,5,0.383,18,0.278,5,43.6,24,0.451,29.4,22,29,0.448,13,0.25,1,"November 18, 2018",56.7,17,17.2,5,67.6,78.6,22,0.566,61,0.492,30,0.262,16,0.625,10,1,200,111.3,33.3,9,15,79,,14.1,10,0.443,27,0.333,9,56.4,31,0.576,16.0,13,34,0.618,21,0.75,3,"Memorial Athletic & Convocation Center, Kent, Ohio",ALCORN-STATE,Alcorn State,70.9,Home,KENT-STATE,Kent State
30.0,6,8.8,3,126.7,63.2,12,0.49,49,0.408,20,0.204,10,0.6,6,4,200,90.0,30.8,8,14,54,,5.0,3,0.306,15,0.533,8,44.4,20,0.502,20.8,14,34,0.353,12,0.2,1,"November 23, 2018",51.7,15,5.9,2,90.0,69.2,18,0.623,53,0.547,29,0.208,11,0.909,10,1,200,126.7,36.8,7,12,76,,10.0,6,0.358,19,0.421,8,55.6,25,0.653,14.7,10,34,0.618,21,0.8,4,"Vines Center, Lynchburg, Virginia",ALCORN-STATE,Alcorn State,60.5,Home,LIBERTY,Liberty
65.4,17,6.7,2,100.0,70.6,24,0.5,62,0.419,26,0.403,25,0.72,18,4,200,106.7,36.4,12,12,80,,9.3,7,0.661,41,0.244,10,53.7,36,0.541,17.0,15,21,0.762,16,0.429,3,"November 24, 2018",71.4,20,4.8,1,106.7,63.6,21,0.532,63,0.444,28,0.159,10,0.8,8,5,200,100.0,29.4,10,22,75,,4.0,3,0.524,33,0.333,11,46.3,31,0.554,18.2,15,30,0.567,17,0.167,1,"Vines Center, Lynchburg, Virginia",ALCORN-STATE,Alcorn State,74.8,Away,SAVANNAH-STATE,Savannah State
45.5,10,3.3,1,123.9,71.4,15,0.432,59,0.373,22,0.339,20,0.7,14,6,200,91.5,23.7,9,15,65,,12.7,9,0.508,30,0.233,7,40.7,24,0.474,14.0,11,29,0.517,15,0.143,1,"November 26, 2018",72.7,24,3.4,1,91.5,76.3,29,0.713,54,0.611,33,0.259,14,0.786,11,1,200,123.9,28.6,6,15,88,25,7.0,5,0.444,24,0.458,11,59.3,35,0.725,22.0,17,30,0.733,22,0.833,5,"Humphrey Coliseum, Starkville, Mississippi",ALCORN-STATE,Alcorn State,71.1,Home,MISSISSIPPI-STATE,Mississippi State
81.0,17,0.0,0,135.5,56.7,17,0.491,53,0.396,21,0.377,20,0.7,14,0,200,86.8,30.3,10,17,66,,9.2,7,0.472,25,0.4,10,42.9,27,0.528,27.1,23,28,0.393,11,0.0,0,"December 1, 2018",80.0,28,3.6,1,86.8,69.7,23,0.675,63,0.556,35,0.349,22,0.818,18,6,200,135.5,43.3,13,17,103,,26.3,20,0.587,37,0.405,15,57.1,36,0.701,18.0,16,26,0.769,20,0.25,2,"Davey L. Whitney Complex, Alcorn State, Mississippi","Rust
			","Rust
			",76.0,Home,ALCORN-STATE,Alcorn State
70.6,12,4.2,2,139.7,50.0,17,0.315,62,0.274,17,0.242,15,0.4,6,0,200,57.7,10.6,5,15,45,,6.4,5,0.403,25,0.2,5,27.2,22,0.325,14.9,12,37,0.324,12,0.0,0,"December 8, 2018",68.3,28,8.1,3,57.7,89.4,42,0.608,79,0.519,41,0.266,21,0.619,13,6,200,139.7,50.0,17,14,109,,6.4,5,0.392,31,0.452,14,72.8,59,0.613,7.3,7,48,0.563,27,0.333,3,"Davey L. Whitney Complex, Alcorn State, Mississippi","Champion Baptist
			","Champion Baptist
			",77.6,Home,ALCORN-STATE,Alcorn State
76.5,13,7.9,3,98.7,66.7,22,0.328,58,0.293,17,0.207,12,0.583,7,0,200,59.2,16.3,7,24,45,,7.9,6,0.414,24,0.167,4,38.2,29,0.353,23.1,19,34,0.382,13,0.0,0,"December 9, 2018",59.1,13,14.7,5,59.2,83.7,36,0.436,55,0.4,22,0.636,35,0.771,27,6,200,98.7,33.3,11,16,75,,19.7,15,0.309,17,0.235,4,61.8,47,0.524,17.6,15,38,0.474,18,0.4,4,"Davey L. Whitney Complex, Alcorn State, Mississippi","Fisk
			","Fisk
			",75.7,Home,ALCORN-STATE,Alcorn State
43.8,7,3.3,1,122.6,77.8,14,0.38,50,0.32,16,0.26,13,0.846,11,7,200,79.0,16.7,5,12,49,,8.1,5,0.44,22,0.273,6,39.6,19,0.436,17.7,12,28,0.357,10,0.364,4,"December 18, 2018",51.7,15,7.1,2,79.0,83.3,25,0.677,48,0.604,29,0.313,15,0.733,11,4,200,122.6,22.2,4,15,76,,9.7,6,0.375,18,0.389,7,60.4,29,0.689,15.5,10,30,0.733,22,0.636,7,"Bartow Arena, Birmingham, Alabama",ALCORN-STATE,Alcorn State,62.2,Home,ALABAMA-BIRMINGHAM,Alabama-Birmingham
37.5,6,17.8,8,116.9,45.9,17,0.354,48,0.333,16,0.458,22,0.455,10,8,200,62.0,27.8,10,18,44,,11.3,8,0.313,15,0.133,2,37.0,27,0.376,26.7,21,33,0.424,14,0.333,4,"December 21, 2018",65.6,21,6.1,2,62.0,72.2,26,0.522,69,0.464,32,0.261,18,0.611,11,2,200,116.9,54.1,20,18,83,,15.5,11,0.348,24,0.333,8,63.0,46,0.535,15.4,14,45,0.533,24,0.818,9,"Sun Dome, Tampa, Florida",ALCORN-STATE,Alcorn State,70.5,Home,SOUTH-FLORIDA,South Florida
72.7,24,7.1,3,93.3,74.4,29,0.65,60,0.55,33,0.267,16,0.563,9,8,200,116.0,36.7,11,18,87,,9.3,7,0.383,23,0.522,12,58.0,40,0.643,20.2,17,37,0.568,21,0.429,6,"January 5, 2019",61.5,16,10.8,4,116.0,63.3,19,0.483,60,0.433,26,0.367,22,0.545,12,9,200,93.3,25.6,10,19,70,,17.3,13,0.3,18,0.333,6,42.0,29,0.497,17.7,15,42,0.476,20,0.308,4,"Davey L. Whitney Complex, Alcorn State, Mississippi",ALCORN-STATE,Alcorn State,74.5,Away,TEXAS-SOUTHERN,Texas Southern
60.0,12,10.5,4,78.3,61.1,22,0.423,52,0.385,20,0.462,24,0.542,13,11,200,82.6,29.7,11,19,57,,15.9,11,0.25,13,0.308,4,45.2,33,0.45,22.3,18,39,0.41,16,0.267,4,"January 7, 2019",57.9,11,15.4,6,82.6,70.3,26,0.398,54,0.352,19,0.333,18,0.611,11,10,200,78.3,38.9,14,21,54,,11.6,8,0.296,16,0.313,5,54.8,40,0.432,24.4,20,38,0.368,14,0.286,4,"Davey L. Whitney Complex, Alcorn State, Mississippi",ALCORN-STATE,Alcorn State,69.5,Away,PRAIRIE-VIEW,Prairie View
55.0,11,6.3,2,93.7,67.7,21,0.452,52,0.385,20,0.173,9,0.556,5,11,200,82.5,23.5,8,22,52,,14.3,9,0.404,21,0.333,7,44.6,29,0.462,15.2,10,31,0.419,13,0.267,4,"January 12, 2019",52.6,10,12.9,4,82.5,76.5,26,0.392,51,0.373,19,0.569,29,0.655,19,11,200,93.7,32.3,10,12,59,,4.8,3,0.373,19,0.105,2,55.4,36,0.455,16.9,13,32,0.531,17,0.312,5,"Lee E. Williams Athletics and Assembly Center, Jackson, Mississippi",ALCORN-STATE,Alcorn State,63.0,Home,JACKSON-STATE,Jackson State
41.2,7,15.6,5,105.5,64.0,16,0.287,68,0.25,17,0.059,4,0.75,3,12,200,57.5,25.0,12,12,42,,13.7,10,0.309,21,0.238,5,38.4,28,0.3,17.7,15,47,0.255,12,0.25,4,"January 14, 2019",74.1,20,10.6,5,57.5,75.0,36,0.593,54,0.5,27,0.278,15,0.867,13,9,200,105.5,36.0,9,12,77,,13.7,10,0.407,22,0.455,10,61.6,45,0.63,25.7,21,32,0.531,17,0.471,8,"Assembly Center, Grambling, Louisiana",ALCORN-STATE,Alcorn State,73.0,Home,GRAMBLING,Grambling
77.3,17,0.0,0,92.6,73.3,22,0.425,60,0.367,22,0.3,18,0.333,6,15,200,83.8,26.8,11,18,57,,4.4,3,0.4,24,0.292,7,46.5,33,0.416,13.9,11,36,0.417,15,0.167,3,"January 19, 2019",63.6,14,16.7,6,83.8,73.2,30,0.48,51,0.431,22,0.392,20,0.7,14,12,200,92.6,26.7,8,16,63,,8.8,6,0.314,16,0.313,5,53.5,38,0.521,20.1,15,35,0.486,17,0.294,5,"Davey L. Whitney Complex, Alcorn State, Mississippi",MISSISSIPPI-VALLEY-STATE,Mississippi Valley State,68.0,Home,ALCORN-STATE,Alcorn State
77.3,17,3.1,1,110.4,58.1,18,0.482,55,0.4,22,0.436,24,0.667,16,12,200,103.0,34.4,11,25,69,,9.0,6,0.364,20,0.45,9,46.0,29,0.52,15.5,12,35,0.371,13,0.333,6,"January 21, 2019",87.0,20,8.6,3,103.0,65.6,21,0.519,52,0.442,23,0.577,30,0.667,20,12,200,110.4,41.9,13,22,74,,10.4,7,0.385,20,0.4,8,54.0,34,0.558,17.7,14,32,0.469,15,0.333,6,"Davey L. Whitney Complex, Alcorn State, Mississippi",ARKANSAS-PINE-BLUFF,Arkansas-Pine Bluff,67.3,Home,ALCORN-STATE,Alcorn State
42.1,8,8.6,3,105.7,69.2,18,0.384,56,0.339,19,0.304,17,0.941,16,13,200,84.3,31.3,10,16,59,,10.0,7,0.393,22,0.227,5,48.3,28,0.46,20.1,16,34,0.412,14,0.316,6,"January 26, 2019",42.9,12,11.8,4,84.3,68.8,22,0.553,57,0.491,28,0.281,16,0.688,11,10,200,105.7,30.8,8,17,74,,15.7,11,0.386,22,0.318,7,51.7,30,0.573,16.9,13,35,0.6,21,0.412,7,"Dunn-Oliver Acadome, Montgomery, Alabama",ALCORN-STATE,Alcorn State,69.8,Home,ALABAMA-STATE,Alabama State
50.0,12,2.6,1,101.4,75.8,25,0.482,56,0.429,24,0.214,12,0.667,8,14,200,88.6,22.6,7,19,62,,10.0,7,0.429,24,0.25,6,50.0,32,0.502,19.7,15,32,0.563,18,0.3,6,"January 28, 2019",70.4,19,0.0,0,88.6,77.4,24,0.484,61,0.443,27,0.311,19,0.632,12,17,200,101.4,24.2,8,14,71,,11.4,8,0.361,22,0.227,5,50.0,32,0.507,11.5,9,39,0.564,22,0.19,4,"Elmore Health Science Building , Normal, Alabama",ALCORN-STATE,Alcorn State,70.4,Home,ALABAMA-AM,Alabama A&M
69.2,18,7.7,2,113.4,71.4,15,0.528,54,0.481,26,0.259,14,0.5,7,19,200,95.5,17.9,5,18,64,,14.9,10,0.241,13,0.385,5,40.8,20,0.528,17.8,13,41,0.512,21,0.136,3,"February 2, 2019",80.0,20,14.6,6,95.5,82.1,23,0.709,43,0.581,25,0.442,19,0.789,15,14,200,113.4,28.6,6,16,76,,11.9,8,0.395,17,0.647,11,59.2,29,0.73,27.0,19,26,0.538,14,0.333,7,"Davey L. Whitney Complex, Alcorn State, Mississippi",SOUTHERN,Southern,66.8,Home,ALCORN-STATE,Alcorn State
52.4,11,20.7,6,110.0,58.3,14,0.379,58,0.362,21,0.224,13,0.615,8,14,200,86.7,18.4,7,12,52,,10.0,6,0.276,16,0.125,2,33.9,21,0.405,7.3,5,42,0.452,19,0.391,9,"February 9, 2019",78.3,18,9.5,4,86.7,81.6,31,0.565,46,0.5,23,0.348,16,0.875,14,14,200,110.0,41.7,10,11,66,,5.0,3,0.37,17,0.353,6,66.1,41,0.616,22.0,15,29,0.586,17,0.364,8,"Davey L. Whitney Complex, Alcorn State, Mississippi",JACKSON-STATE,Jackson State,60.4,Home,ALCORN-STATE,Alcorn State
42.9,9,10.0,4,77.9,67.5,27,0.479,48,0.438,21,0.479,23,0.826,19,11,200,95.6,20.8,5,14,65,,13.2,9,0.25,12,0.333,4,50.0,32,0.552,18.3,13,36,0.472,17,0.542,13,"February 11, 2019",85.0,17,11.1,4,95.6,79.2,19,0.367,60,0.333,20,0.267,16,0.563,9,15,200,77.9,32.5,13,16,53,,5.9,4,0.333,20,0.2,4,50.0,32,0.392,17.3,14,40,0.4,16,0.348,8,"Davey L. Whitney Complex, Alcorn State, Mississippi",ALCORN-STATE,Alcorn State,67.8,Away,GRAMBLING,Grambling
17.9,5,15.0,6,104.1,80.0,24,0.428,69,0.406,28,0.188,13,0.692,9,16,200,93.2,38.5,15,23,68,,6.8,5,0.246,17,0.176,3,56.5,39,0.452,15.8,14,52,0.481,25,0.333,8,"February 16, 2019",46.2,12,7.7,4,93.2,61.5,24,0.519,53,0.491,26,0.547,29,0.724,21,22,200,104.1,20.0,6,15,76,,8.2,6,0.245,13,0.231,3,43.5,30,0.569,15.4,12,40,0.575,23,0.154,4,"Harrison HPER Complex, Itta Bena, Mississippi",ALCORN-STATE,Alcorn State,73.5,Home,MISSISSIPPI-VALLEY-STATE,Mississippi Valley State
17.4,4,14.3,5,115.9,54.2,13,0.481,53,0.434,23,0.264,14,0.786,11,17,200,98.4,28.6,8,16,62,,11.1,7,0.34,18,0.278,5,40.4,21,0.52,16.9,12,35,0.514,18,0.32,8,"February 18, 2019",62.5,15,8.6,3,98.4,71.4,20,0.53,50,0.48,24,0.44,22,0.909,20,15,200,115.9,45.8,11,14,73,,7.9,5,0.3,15,0.333,5,59.6,31,0.604,17.9,13,35,0.543,19,0.423,11,"H.O. Clemmons Arena, Pine Bluff, Arkansas",ALCORN-STATE,Alcorn State,63.1,Home,ARKANSAS-PINE-BLUFF,Arkansas-Pine Bluff
61.9,13,0.0,0,101.4,64.7,22,0.418,61,0.344,21,0.393,24,0.75,18,14,225,94.5,27.8,10,19,69,,6.8,5,0.492,30,0.3,9,45.7,32,0.477,12.3,10,31,0.387,12,0.417,10,"February 23, 2019",58.6,17,16.1,5,94.5,72.2,26,0.517,60,0.483,29,0.35,21,0.571,12,17,225,101.4,35.3,12,23,74,,11.0,8,0.333,20,0.2,4,54.3,38,0.529,18.8,16,40,0.625,25,0.346,9,"Davey L. Whitney Complex, Alcorn State, Mississippi",ALABAMA-STATE,Alabama State,65.1,Home,ALCORN-STATE,Alcorn State
42.9,9,8.6,3,100.0,51.4,18,0.44,50,0.42,21,0.3,15,0.733,11,23,200,90.2,25.0,7,18,55,,18.0,11,0.26,13,0.154,2,39.7,25,0.481,16.3,11,37,0.514,19,0.179,5,"February 25, 2019",47.6,10,8.1,3,90.2,75.0,21,0.49,49,0.429,21,0.49,24,0.542,13,17,200,100.0,48.6,17,13,61,,13.1,8,0.286,14,0.429,6,60.3,38,0.505,22.2,17,35,0.429,15,0.37,10,"Davey L. Whitney Complex, Alcorn State, Mississippi",ALABAMA-AM,Alabama A&M,60.8,Home,ALCORN-STATE,Alcorn State
46.7,7,3.2,1,96.8,85.7,24,0.547,32,0.469,15,0.719,23,0.478,11,18,200,73.0,15.0,3,18,46,,6.3,4,0.375,12,0.417,5,56.3,27,0.536,36.3,24,20,0.5,10,0.357,10,"March 2, 2019",68.2,15,5.0,1,73.0,85.0,17,0.511,46,0.478,22,0.478,22,0.636,14,23,200,96.8,14.3,4,19,61,,20.6,13,0.326,15,0.2,3,43.8,21,0.54,13.9,9,31,0.613,19,0.207,6,"F. G. Clark Activity Center, Baton Rouge, Louisiana",ALCORN-STATE,Alcorn State,62.7,Home,SOUTHERN,Southern
53.8,14,7.3,3,125.3,72.4,21,0.484,64,0.406,26,0.219,14,0.714,10,19,200,91.1,25.7,9,21,72,,6.3,5,0.406,26,0.385,10,46.9,30,0.51,19.5,17,38,0.421,16,0.345,10,"March 7, 2019",82.9,29,7.9,3,91.1,74.3,26,0.633,64,0.547,35,0.406,26,0.692,18,11,200,125.3,27.6,8,11,99,,11.4,9,0.359,23,0.478,11,53.1,34,0.648,11.7,10,41,0.585,24,0.633,19,"Health & Physical Education Arena, Houston, Texas",ALCORN-STATE,Alcorn State,78.5,Home,TEXAS-SOUTHERN,Texas Southern
45.0,9,8.3,3,132.4,75.0,18,0.458,48,0.417,20,0.563,27,0.741,20,20,200,86.5,23.3,7,20,64,,5.4,4,0.292,14,0.286,4,46.3,25,0.526,24.1,19,34,0.471,16,0.333,10,"March 9, 2019",47.1,16,8.8,3,86.5,76.7,23,0.631,61,0.557,34,0.41,25,0.84,21,12,200,132.4,25.0,6,20,98,,18.9,14,0.41,25,0.36,9,53.7,29,0.672,11.1,9,36,0.694,25,0.613,19,"William J. Nicks Building, Prairie View, Texas",ALCORN-STATE,Alcorn State,74.4,Home,PRAIRIE-VIEW,Prairie View
45.8,11,12.8,5,119.4,63.6,21,0.491,55,0.436,24,0.309,17,0.706,12,21,200,91.7,36.7,11,21,66,,4.2,3,0.255,14,0.429,6,50.8,32,0.523,21.4,17,41,0.439,18,0.323,10,"March 12, 2019",64.3,18,4.9,2,91.7,63.3,19,0.492,62,0.452,28,0.516,32,0.781,25,12,200,119.4,36.4,12,17,86,,19.4,14,0.371,23,0.217,5,49.2,31,0.557,10.6,9,39,0.59,23,0.625,20,"William J. Nicks Building, Prairie View, Texas",ALCORN-STATE,Alcorn State,71.6,Home,PRAIRIE-VIEW,Prairie View
33.3,10,10.6,5,97.4,65.9,27,0.515,66,0.455,30,0.273,18,0.556,10,0,225,101.3,22.9,8,19,78,,16.9,13,0.303,20,0.4,8,46.1,35,0.523,13.0,11,46,0.478,22,1.0,1,"November 9, 2018",46.4,13,10.9,5,101.3,77.1,27,0.469,65,0.431,28,0.369,24,0.583,14,2,225,97.4,34.1,14,16,75,,9.1,7,0.277,18,0.278,5,53.9,41,0.491,16.6,15,47,0.489,23,0.0,0,"EagleBank Arena, Fairfax, Virginia",GEORGE-MASON,George Mason,68.9,Away,AMERICAN,American
47.1,8,2.8,1,92.6,70.3,26,0.4,50,0.34,17,0.34,17,0.647,11,1,200,75.0,12.1,4,22,51,,4.4,3,0.42,21,0.286,6,42.9,30,0.439,20.7,15,29,0.379,11,0.5,1,"November 12, 2018",57.1,12,13.8,4,75.0,87.9,29,0.397,58,0.362,21,0.414,24,0.708,17,0,200,92.6,29.7,11,17,63,,8.8,6,0.379,22,0.182,4,57.1,40,0.454,11.6,9,36,0.472,17,1.0,2,"Welsh-Ryan Arena, Evanston, Illinois",AMERICAN,American,68.2,Home,NORTHWESTERN,Northwestern
47.1,8,8.3,3,101.5,87.1,27,0.336,61,0.279,17,0.066,4,0.75,3,2,200,65.7,23.8,10,16,44,,4.5,3,0.377,23,0.304,7,50.7,37,0.35,19.3,15,38,0.263,10,0.5,2,"November 16, 2018",41.7,10,15.8,6,65.7,76.2,32,0.5,54,0.444,24,0.389,21,0.667,14,1,200,101.5,12.9,4,7,68,,9.0,6,0.333,18,0.333,6,49.3,36,0.531,10.0,7,36,0.5,18,0.667,2,"Bender Arena, Washington, District of Columbia",NEW-HAMPSHIRE,New Hampshire,67.4,Home,AMERICAN,American
51.9,14,11.4,4,100.0,71.4,25,0.62,54,0.5,27,0.185,10,0.6,6,1,200,105.8,12.5,3,18,73,,13.0,9,0.556,30,0.433,13,47.5,28,0.621,19.3,14,24,0.583,14,0.75,3,"November 24, 2018",82.6,19,12.5,3,105.8,87.5,21,0.482,57,0.404,23,0.351,20,0.7,14,3,200,100.0,28.6,10,14,69,,13.0,9,0.386,22,0.409,9,52.5,31,0.519,15.4,12,35,0.4,14,0.571,4,"UMBC Event Center, Baltimore, Maryland",MARYLAND-BALTIMORE-COUNTY,UMBC,69.1,Away,AMERICAN,American
37.5,9,11.4,4,87.7,92.7,38,0.52,51,0.471,24,0.588,30,0.7,21,1,200,101.4,35.7,10,19,74,,5.5,4,0.373,19,0.263,5,69.6,48,0.567,20.0,16,32,0.594,19,0.8,4,"November 27, 2018",40.0,8,0.0,0,101.4,64.3,18,0.397,58,0.345,20,0.466,27,0.667,18,3,200,87.7,7.3,3,24,64,,15.1,11,0.397,23,0.261,6,30.4,21,0.452,7.9,6,35,0.4,14,0.625,5,"Cameron Hall, Lexington, Virginia",VIRGINIA-MILITARY-INSTITUTE,VMI,72.5,Away,AMERICAN,American
40.0,8,4.2,1,98.3,78.6,22,0.459,49,0.408,20,0.449,22,0.864,19,4,200,108.5,37.9,11,24,64,,3.4,2,0.286,14,0.357,5,57.9,33,0.538,17.0,12,35,0.429,15,0.429,3,"November 30, 2018",47.1,8,2.9,1,108.5,62.1,18,0.475,40,0.425,17,0.75,30,0.667,20,2,200,98.3,21.4,6,18,58,,16.9,10,0.4,16,0.25,4,42.1,24,0.535,15.8,10,24,0.542,13,0.667,4,"Bender Arena, Washington, District of Columbia",AMERICAN,American,59.4,Away,WAGNER,Wagner
35.7,10,6.3,2,130.1,88.9,24,0.5,62,0.452,28,0.403,25,0.8,20,5,200,112.3,29.4,10,22,82,,5.5,4,0.339,21,0.286,6,55.7,34,0.555,12.0,10,41,0.537,22,0.375,3,"December 4, 2018",76.5,26,17.1,7,112.3,70.6,24,0.696,56,0.607,34,0.5,28,0.607,17,2,200,130.1,11.1,3,19,95,,9.6,7,0.429,24,0.417,10,44.3,27,0.685,6.8,5,32,0.75,24,0.714,5,"Bender Arena, Washington, District of Columbia",SAINT-FRANCIS-PA,Saint Francis (PA),72.6,Home,AMERICAN,American
77.8,21,9.4,5,123.2,60.0,15,0.516,62,0.435,27,0.339,21,0.905,19,3,200,120.3,41.7,15,18,83,,5.8,4,0.371,23,0.435,10,49.2,30,0.577,14.4,12,39,0.436,17,0.625,5,"December 8, 2018",54.5,18,17.9,7,120.3,58.3,21,0.596,57,0.579,33,0.386,22,0.773,17,3,200,123.2,40.0,10,17,85,,7.2,5,0.07,4,0.5,2,50.8,31,0.63,14.2,11,53,0.585,31,0.667,6,"Burr Gymnasium, Washington, District of Columbia",AMERICAN,American,68.7,Home,HOWARD,Howard
33.3,7,6.7,2,94.8,82.1,23,0.39,59,0.356,21,0.237,14,0.714,10,9,200,96.6,46.2,18,16,56,,5.2,3,0.305,18,0.222,4,61.2,41,0.427,12.1,9,41,0.415,17,0.182,2,"December 18, 2018",30.4,7,4.9,2,96.6,53.8,21,0.462,53,0.434,23,0.17,9,0.667,6,4,200,94.8,17.9,5,12,55,,8.6,5,0.434,23,0.13,3,38.8,26,0.48,10.9,7,30,0.667,20,0.556,5,"Bender Arena, Washington, District of Columbia",AMERICAN,American,58.0,Away,MOUNT-ST-MARYS,Mount St. Mary's
33.3,7,7.7,2,115.5,66.7,22,0.4,55,0.382,21,0.4,22,0.636,14,12,200,81.7,29.7,11,23,58,,15.5,11,0.2,11,0.182,2,47.1,33,0.443,19.8,16,44,0.432,19,0.077,1,"December 22, 2018",84.6,22,9.1,4,81.7,70.3,26,0.585,53,0.491,26,0.566,30,0.667,20,4,200,115.5,33.3,11,20,82,,9.9,7,0.509,27,0.37,10,52.9,37,0.61,19.5,16,26,0.615,16,0.6,6,"Bender Arena, Washington, District of Columbia",MARYLAND-EASTERN-SHORE,Maryland-Eastern Shore,71.4,Home,AMERICAN,American
